t,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20
1.11200000e+00,0.00000000e+00,1.96425174e-05,7.65385751e-05,1.67764577e-04,2.90621693e-04,4.42610429e-04,6.21246540e-04,8.24086285e-04,1.04902246e-03,1.29419063e-03,1.55749458e-03,1.83679130e-03,2.13047959e-03,2.43708922e-03,2.75473526e-03,3.08172388e-03,3.41655392e-03,3.75752050e-03,4.10327157e-03,4.45229095e-03,4.80294225e-03
1.12000000e+00,0.00000000e+00,2.00287194e-05,7.80437469e-05,1.71029576e-04,2.96158742e-04,4.50825188e-04,6.32487488e-04,8.38648516e-04,1.06712247e-03,1.31597793e-03,1.58308332e-03,1.86625958e-03,2.16386559e-03,2.47441126e-03,2.79599253e-03,3.12689230e-03,3.46561170e-03,3.81044783e-03,4.16004057e-03,4.51287790e-03,4.86733206e-03
1.12800000e+00,0.00000000e+00,2.04196958e-05,7.95688261e-05,1.74341246e-04,3.01781999e-04,4.59179176e-04,6.43934658e-04,8.53497789e-04,1.08560269e-03,1.33824979e-03,1.60927312e-03,1.89645816e-03,2.19812054e-03,2.51274632e-03,2.83841188e-03,3.17337817e-03,3.51614847e-03,3.86501962e-03,4.21861971e-03,4.57543873e-03,4.93385828e-03
1.13600000e+00,0.00000000e+00,2.08143152e-05,8.11089763e-05,1.77688472e-04,3.07472106e-04,4.67643412e-04,6.55548193e-04,8.68582091e-04,1.10439788e-03,1.36092689e-03,1.63596988e-03,1.92727750e-03,2.23311907e-03,2.55195300e-03,2.88183577e-03,3.22100756e-03,3.56797362e-03,3.92102838e-03,4.27878470e-03,4.63973258e-03,5.00226361e-03
1.14400000e+00,0.00000000e+00,2.12114244e-05,8.26592997e-05,1.81060036e-04,3.13209542e-04,4.76188652e-04,6.67287817e-04,8.83848809e-04,1.12344200e-03,1.38392891e-03,1.66307823e-03,1.95860650e-03,2.26873392e-03,2.59188772e-03,2.92610415e-03,3.26960375e-03,3.62089335e-03,3.97826301e-03,4.34030725e-03,4.70551429e-03,5.07228621e-03
1.15200000e+00,0.00000000e+00,2.16098481e-05,8.42148423e-05,1.84444639e-04,3.18974673e-04,4.84785464e-04,6.79112946e-04,8.99244862e-04,1.14266837e-03,1.40717475e-03,1.69050178e-03,1.99033275e-03,2.30483628e-03,2.63240506e-03,2.97105491e-03,3.31898764e-03,3.67471116e-03,4.03650935e-03,4.40295567e-03,4.77253502e-03,5.14366030e-03
1.16000000e+00,0.00000000e+00,2.20083877e-05,8.57705997e-05,1.87830932e-04,3.24747810e-04,4.93404312e-04,6.90982789e-04,9.14716839e-04,1.16200986e-03,1.43058266e-03,1.71814337e-03,2.02234289e-03,2.34129609e-03,2.67335818e-03,3.01652428e-03,3.36897822e-03,3.72922835e-03,4.09555071e-03,4.46649547e-03,4.84054287e-03,5.21611683e-03
1.16800000e+00,0.00000000e+00,2.24058221e-05,8.73215253e-05,1.91207535e-04,3.30509259e-04,5.02015641e-04,7.02856464e-04,9.30211132e-04,1.18139904e-03,1.45407054e-03,1.74590531e-03,2.05452285e-03,2.37798243e-03,2.71459915e-03,3.06234724e-03,3.41939304e-03,3.78424452e-03,4.15516847e-03,4.53068999e-03,4.90928358e-03,5.28938419e-03
1.17600000e+00,0.00000000e+00,2.28009090e-05,8.88625402e-05,1.94563073e-04,3.36239373e-04,5.10589948e-04,7.14693097e-04,9.45674074e-04,1.20076834e-03,1.47755609e-03,1.77368967e-03,2.08675818e-03,2.41476384e-03,2.75597936e-03,3.10835795e-03,3.47004866e-03,3.83955810e-03,4.21514262e-03,4.59530100e-03,4.97850116e-03,5.36318886e-03
1.18400000e+00,0.00000000e+00,2.31923871e-05,9.03885449e-05,1.97886203e-04,3.41918607e-04,5.19097867e-04,7.26451934e-04,9.61052074e-04,1.22005027e-03,1.50095703e-03,1.80139849e-03,2.11893434e-03,2.45150868e-03,2.79734992e-03,3.15439012e-03,3.52076109e-03,3.89496687e-03,4.27525239e-03,4.66008934e-03,5.04793851e-03,5.43725611e-03
1.19200000e+00,0.00000000e+00,2.35789791e-05,9.18944325e-05,2.01165639e-04,3.47527571e-04,5.27510244e-04,7.38092443e-04,9.76291756e-04,1.23917751e-03,1.52419130e-03,1.82893404e-03,2.15093701e-03,2.48808544e-03,2.83856200e-03,3.20027750e-03,3.57134628e-03,3.95026845e-03,4.33527677e-03,4.72481556e-03,5.11733815e-03,5.51131066e-03
1.20000000e+00,0.00000000e+00,2.39593952e-05,9.33751032e-05,2.04390192e-04,3.53047075e-04,5.35798208e-04,7.49574415e-04,9.91340091e-04,1.25808317e-03,1.54717731e-03,1.85619909e-03,2.18265237e-03,2.52436313e-03,2.87946724e-03,3.24585425e-03,3.62162057e-03,4.00526086e-03,4.39499513e-03,4.78924052e-03,5.18644284e-03,5.58507741e-03
1.20800000e+00,0.00000000e+00,2.43323382e-05,9.48254798e-05,2.07548794e-04,3.58458186e-04,5.43933249e-04,7.60858071e-04,1.00614454e-03,1.27670088e-03,1.56983408e-03,1.88309716e-03,2.21396743e-03,2.56021162e-03,2.91991813e-03,3.29095539e-03,3.67140117e-03,4.05974298e-03,4.45418776e-03,4.85312603e-03,5.25499625e-03,5.65828209e-03
1.21600000e+00,0.00000000e+00,2.46965075e-05,9.62405247e-05,2.10630531e-04,3.63742269e-04,5.51887284e-04,7.71904158e-04,1.02065318e-03,1.29496502e-03,1.59208152e-03,1.90953273e-03,2.24477028e-03,2.59550193e-03,2.95976840e-03,3.33541718e-03,3.72050659e-03,4.11351515e-03,4.51263647e-03,4.91623546e-03,5.32274362e-03,5.73065200e-03
1.22400000e+00,0.00000000e+00,2.50506056e-05,9.76152569e-05,2.13624677e-04,3.68881040e-04,5.59632729e-04,7.82674053e-04,1.03481485e-03,1.31281088e-03,1.61384058e-03,1.93541153e-03,2.27495039e-03,2.63010660e-03,2.99887338e-03,3.37907760e-03,3.76875715e-03,4.16637958e-03,4.57012511e-03,4.97833435e-03,5.38943241e-03,5.80191667e-03
1.23200000e+00,0.00000000e+00,2.53933430e-05,9.89447697e-05,2.16520718e-04,3.73856605e-04,5.67142561e-04,7.93129855e-04,1.04857929e-03,1.33017480e-03,1.63503349e-03,1.96064075e-03,2.30439892e-03,2.66390002e-03,3.03709038e-03,3.42177671e-03,3.81597540e-03,4.21814093e-03,4.62644017e-03,5.03919103e-03,5.45481296e-03,5.87180854e-03
1.24000000e+00,0.00000000e+00,2.57234448e-05,1.00224249e-04,2.19308391e-04,3.78651508e-04,5.74390386e-04,8.03234484e-04,1.06189723e-03,1.34699438e-03,1.65558391e-03,1.98512926e-03,2.33300895e-03,2.69675874e-03,3.07427907e-03,3.46335710e-03,3.86198657e-03,4.26860678e-03,4.68137132e-03,5.09857721e-03,5.51863912e-03,5.94006369e-03
1.24800000e+00,0.00000000e+00,2.60396567e-05,1.01448991e-04,2.21977703e-04,3.83248773e-04,5.81350501e-04,8.12951771e-04,1.07472061e-03,1.36320860e-03,1.67541720e-03,2.00878789e-03,2.36067578e-03,2.72856179e-03,3.11030183e-03,3.50366427e-03,3.90661907e-03,4.31758811e-03,4.73471190e-03,5.15626854e-03,5.58066887e-03,6.00642248e-03
1.25600000e+00,0.00000000e+00,2.63407514e-05,1.02614419e-04,2.24518967e-04,3.87631939e-04,5.87997949e-04,8.22246552e-04,1.08700259e-03,1.37875804e-03,1.69446056e-03,2.03152960e-03,2.38729716e-03,2.75919101e-03,3.14502412e-03,3.54254707e-03,3.94970487e-03,4.36489981e-03,4.78625952e-03,5.21204522e-03,5.64066499e-03,6.07063023e-03
1.26400000e+00,0.00000000e+00,2.66255349e-05,1.03716105e-04,2.26922829e-04,3.91785103e-04,5.94308583e-04,8.31084753e-04,1.09869779e-03,1.39358499e-03,1.71264323e-03,2.05326974e-03,2.41277361e-03,2.78853128e-03,3.17831482e-03,3.57985805e-03,3.99107998e-03,4.41036114e-03,4.83581650e-03,5.26569251e-03,5.69839560e-03,6.13243791e-03
1.27200000e+00,0.00000000e+00,2.68928527e-05,1.04749782e-04,2.29180291e-04,3.95692957e-04,6.00259118e-04,8.39433478e-04,1.10976232e-03,1.40763362e-03,1.72989667e-03,2.07392623e-03,2.43700860e-03,2.81647092e-03,3.21004657e-03,3.61545386e-03,4.03058486e-03,4.45379620e-03,4.88319044e-03,5.31700134e-03,5.75363482e-03,6.19160274e-03
1.28000000e+00,0.00000000e+00,2.71415958e-05,1.05711364e-04,2.31282739e-04,3.99340823e-04,6.05827185e-04,8.47261089e-04,1.12015396e-03,1.42085013e-03,1.74615476e-03,2.09341978e-03,2.45990881e-03,2.84290187e-03,3.24009608e-03,3.64919564e-03,4.06806481e-03,4.49503435e-03,4.92819463e-03,5.36576879e-03,5.80616328e-03,6.24788884e-03
1.28800000e+00,0.00000000e+00,2.73707065e-05,1.06596961e-04,2.33221970e-04,4.02714688e-04,6.10991383e-04,8.54537286e-04,1.12983223e-03,1.43318291e-03,1.76135395e-03,2.11167411e-03,2.48138438e-03,2.86772002e-03,3.26834449e-03,3.68094937e-03,4.10337043e-03,4.53391069e-03,4.97064860e-03,5.41179860e-03,5.85576877e-03,6.30106789e-03
1.29600000e+00,0.00000000e+00,2.75791837e-05,1.07402893e-04,2.34990210e-04,4.05801236e-04,6.15731329e-04,8.61233182e-04,1.13875853e-03,1.44458266e-03,1.77543342e-03,2.12861611e-03,2.50134913e-03,2.89082546e-03,3.29467766e-03,3.71058621e-03,4.13635794e-03,4.57026645e-03,5.01037853e-03,5.45490172e-03,5.90224670e-03,6.35091964e-03
1.30400000e+00,0.00000000e+00,2.77660881e-05,1.08125705e-04,2.36580143e-04,4.08587882e-04,6.20027709e-04,8.67321374e-04,1.14689620e-03,1.45500252e-03,1.78833528e-03,2.14417603e-03,2.51972076e-03,2.91212274e-03,3.31898641e-03,3.73798285e-03,4.16688960e-03,4.60394943e-03,5.04721770e-03,5.49489672e-03,5.94540068e-03,6.39723257e-03
1.31200000e+00,0.00000000e+00,2.79305464e-05,1.08762182e-04,2.37984927e-04,4.11062804e-04,6.23862318e-04,8.72776014e-04,1.15421065e-03,1.46439819e-03,1.80000466e-03,2.15828769e-03,2.53642107e-03,2.93152108e-03,3.34116689e-03,3.76302182e-03,4.19483407e-03,4.63481434e-03,5.08100690e-03,5.53161029e-03,5.98504298e-03,6.43980437e-03
1.32000000e+00,0.00000000e+00,2.80717556e-05,1.09309356e-04,2.39198216e-04,4.13214967e-04,6.27218110e-04,8.77572871e-04,1.16066945e-03,1.47272806e-03,1.81038991e-03,2.17088862e-03,2.55137618e-03,2.94893465e-03,3.36112079e-03,3.78559181e-03,4.22006671e-03,4.66272324e-03,5.11159487e-03,5.56487767e-03,6.02099506e-03,6.47844253e-03
1.32800000e+00,0.00000000e+00,2.81889857e-05,1.09764519e-04,2.40214176e-04,4.15034157e-04,6.30079237e-04,8.81689391e-04,1.16624238e-03,1.47995331e-03,1.81944270e-03,2.18192024e-03,2.56451665e-03,2.96428273e-03,3.37875557e-03,3.80558792e-03,4.24246995e-03,4.68754585e-03,5.13883866e-03,5.59454308e-03,6.05308798e-03,6.51296478e-03
1.33600000e+00,0.00000000e+00,2.82815828e-05,1.10125229e-04,2.41027503e-04,4.16511005e-04,6.32431091e-04,8.85104759e-04,1.17090155e-03,1.48603802e-03,1.82711816e-03,2.19132798e-03,2.57577775e-03,2.97748997e-03,3.39398474e-03,3.82291197e-03,4.26193357e-03,4.70915988e-03,5.16260399e-03,5.62046008e-03,6.08116286e-03,6.54319961e-03
1.34400000e+00,0.00000000e+00,2.83489707e-05,1.10389321e-04,2.41633436e-04,4.17637014e-04,6.34260344e-04,8.87799946e-04,1.17462141e-03,1.49094923e-03,1.83337498e-03,2.19906148e-03,2.58509955e-03,2.98848651e-03,3.40672807e-03,3.83747274e-03,4.27835498e-03,4.72745140e-03,5.18276561e-03,5.64249198e-03,6.10507128e-03,6.56898670e-03
1.35200000e+00,0.00000000e+00,2.83906523e-05,1.10554905e-04,2.42027769e-04,4.18404577e-04,6.35554979e-04,8.89757761e-04,1.17737889e-03,1.49465706e-03,1.83817554e-03,2.20507467e-03,2.59242714e-03,2.99720826e-03,3.41691176e-03,3.84918616e-03,4.29163952e-03,4.74231508e-03,5.19920762e-03,5.66051217e-03,6.12467564e-03,6.59017730e-03
1.36000000e+00,0.00000000e+00,2.84062097e-05,1.10620376e-04,2.42206862e-04,4.18807006e-04,6.36304330e-04,8.90962895e-04,1.17915338e-03,1.49713474e-03,1.84148599e-03,2.20932593e-03,2.59771072e-03,3.00359696e-03,3.42446867e-03,3.85797560e-03,4.30170065e-03,4.75365448e-03,5.21182374e-03,5.67440445e-03,6.13984955e-03,6.60663465e-03
1.36800000e+00,0.00000000e+00,2.83953041e-05,1.10584412e-04,2.42167646e-04,4.18838545e-04,6.36499112e-04,8.91401964e-04,1.17992684e-03,1.49835873e-03,1.84327635e-03,2.21177818e-03,2.60090577e-03,3.00760039e-03,3.42933843e-03,3.86377199e-03,4.30846021e-03,4.76138232e-03,5.22051764e-03,5.68406332e-03,6.15047812e-03,6.61823433e-03
1.37600000e+00,0.00000000e+00,2.83576751e-05,1.10445973e-04,2.41907632e-04,4.18494388e-04,6.36131445e-04,8.91063542e-04,1.17968379e-03,1.49830872e-03,1.84352056e-03,2.21239897e-03,2.60197316e-03,3.00917250e-03,3.43146766e-03,3.86651403e-03,4.31184863e-03,4.76542069e-03,5.22520315e-03,5.68939427e-03,6.15645828e-03,6.62486457e-03
1.38400000e+00,0.00000000e+00,2.82931389e-05,1.10204300e-04,2.41424913e-04,4.17770697e-04,6.35194888e-04,8.89938197e-04,1.17841140e-03,1.49696770e-03,1.84219659e-03,2.21116061e-03,2.60087925e-03,3.00827352e-03,3.43081005e-03,3.86614833e-03,4.31180505e-03,4.76570125e-03,5.22580447e-03,5.69031399e-03,6.15769901e-03,6.62642650e-03
1.39200000e+00,0.00000000e+00,2.82015865e-05,1.09858913e-04,2.40718164e-04,4.16664608e-04,6.33684452e-04,8.88018517e-04,1.17609949e-03,1.49432200e-03,1.83928643e-03,2.20804020e-03,2.59759600e-03,3.00487006e-03,3.42732650e-03,3.86262957e-03,4.30827757e-03,4.76216540e-03,5.22225643e-03,5.68675063e-03,6.15412160e-03,6.62283447e-03
1.40000000e+00,0.00000000e+00,2.80829816e-05,1.09409605e-04,2.39786645e-04,4.15174246e-04,6.31596629e-04,8.85299134e-04,1.17274053e-03,1.49036134e-03,1.83477620e-03,2.20301973e-03,2.59210102e-03,2.99893519e-03,3.42098521e-03,3.85592058e-03,4.30122328e-03,4.75476449e-03,5.21450458e-03,5.67864395e-03,6.14565985e-03,6.61401622e-03
1.40800000e+00,0.00000000e+00,2.79373576e-05,1.08856436e-04,2.38630194e-04,4.13298729e-04,6.28929397e-04,8.81776740e-04,1.16832973e-03,1.48507879e-03,1.82865615e-03,2.19608609e-03,2.58437766e-03,2.99044855e-03,3.41176176e-03,3.84599243e-03,4.29060844e-03,4.74345985e-03,5.20250541e-03,5.66594548e-03,6.13226025e-03,6.59991307e-03
1.41600000e+00,0.00000000e+00,2.77648153e-05,1.08199731e-04,2.37249228e-04,4.11038170e-04,6.25682242e-04,8.77450103e-04,1.16286497e-03,1.47847085e-03,1.82092067e-03,2.18723115e-03,2.57441505e-03,2.97939637e-03,3.39963919e-03,3.83282453e-03,4.27640854e-03,4.72822300e-03,5.18622642e-03,5.64861867e-03,6.11388207e-03,6.58048010e-03
1.42400000e+00,0.00000000e+00,2.75655198e-05,1.07440069e-04,2.35644732e-04,4.08393681e-04,6.21856155e-04,8.72320074e-04,1.15634686e-03,1.47053740e-03,1.81156835e-03,2.17645176e-03,2.56220813e-03,2.96577153e-03,3.38460800e-03,3.81640468e-03,4.25860838e-03,4.70903562e-03,5.16564621e-03,5.62663896e-03,6.09049752e-03,6.55568624e-03
1.43200000e+00,0.00000000e+00,2.73396983e-05,1.06578279e-04,2.33818260e-04,4.05367369e-04,6.17453642e-04,8.66389588e-04,1.14877872e-03,1.46128175e-03,1.80060191e-03,2.16374974e-03,2.54775767e-03,2.94957355e-03,3.36666623e-03,3.79672907e-03,4.23720208e-03,4.68588970e-03,5.14075455e-03,5.59999389e-03,6.06209181e-03,6.52551432e-03
1.44000000e+00,0.00000000e+00,2.70876372e-05,1.05615435e-04,2.31771920e-04,4.01962333e-04,6.12478718e-04,8.59663662e-04,1.14016656e-03,1.45071058e-03,1.78802826e-03,2.14913194e-03,2.53107026e-03,2.93080864e-03,3.34581942e-03,3.77380232e-03,4.21219312e-03,4.65878748e-03,5.11155240e-03,5.56868306e-03,6.02866318e-03,6.48996121e-03
1.44800000e+00,0.00000000e+00,2.68096802e-05,1.04552845e-04,2.29508369e-04,3.98182654e-04,6.06936901e-04,8.52149385e-04,1.13051907e-03,1.43883396e-03,1.77385846e-03,2.13261015e-03,2.51215833e-03,2.90948966e-03,3.32208064e-03,3.74763744e-03,4.18359433e-03,4.62774149e-03,5.07805192e-03,5.53271820e-03,5.99022289e-03,6.44903771e-03
1.45600000e+00,0.00000000e+00,2.65062265e-05,1.03392050e-04,2.27030806e-04,3.94033386e-04,6.00835203e-04,8.43855904e-04,1.11984764e-03,1.42566528e-03,1.75810767e-03,2.11420112e-03,2.49104008e-03,2.88563607e-03,3.29547042e-03,3.71825586e-03,4.15142786e-03,4.59277453e-03,5.04027644e-03,5.49212312e-03,5.94679526e-03,6.40276864e-03
1.46400000e+00,0.00000000e+00,2.61777293e-05,1.02134819e-04,2.24342958e-04,3.89520545e-04,5.94182110e-04,8.34794401e-04,1.10816627e-03,1.41122127e-03,1.74079511e-03,2.09392650e-03,2.46773948e-03,2.85927394e-03,3.26601671e-03,3.68568728e-03,4.11572512e-03,4.55391958e-03,4.99826039e-03,5.44693366e-03,5.89841752e-03,6.35119268e-03
1.47200000e+00,0.00000000e+00,2.58246948e-05,1.00783139e-04,2.21449075e-04,3.84651088e-04,5.86987564e-04,8.24978067e-04,1.09549156e-03,1.39552191e-03,1.72194408e-03,2.07181280e-03,2.44228614e-03,2.83043583e-03,3.23375484e-03,3.64996970e-03,4.07652668e-03,4.51121971e-03,4.95204924e-03,5.39719758e-03,5.84513980e-03,6.29436237e-03
1.48000000e+00,0.00000000e+00,2.54476816e-05,9.93392188e-05,2.18353915e-04,3.79432900e-04,5.79262935e-04,8.14422071e-04,1.08184269e-03,1.37859042e-03,1.70158179e-03,2.04789130e-03,2.41471531e-03,2.79916074e-03,3.19872739e-03,3.61114927e-03,4.03388223e-03,4.46472805e-03,4.90169936e-03,5.34297446e-03,5.78702497e-03,6.23234390e-03
1.48800000e+00,0.00000000e+00,2.50473003e-05,9.78054789e-05,2.15062734e-04,3.73874770e-04,5.71020991e-04,8.03143517e-04,1.06724135e-03,1.36045318e-03,1.67973940e-03,2.02219799e-03,2.38506777e-03,2.76549400e-03,3.16098413e-03,3.56928017e-03,3.98785039e-03,4.41450754e-03,4.84727787e-03,5.28433557e-03,5.72414846e-03,6.16521698e-03
1.49600000e+00,0.00000000e+00,2.46242141e-05,9.61845523e-05,2.11581280e-04,3.67986370e-04,5.62275866e-04,7.91161401e-04,1.05171169e-03,1.34113967e-03,1.65645188e-03,1.99477347e-03,2.35338967e-03,2.72948716e-03,3.12058186e-03,3.52442451e-03,3.93849863e-03,4.36063089e-03,4.78886254e-03,5.22136364e-03,5.65659812e-03,6.09307465e-03
1.50400000e+00,0.00000000e+00,2.41791383e-05,9.44792809e-05,2.07915773e-04,3.61778229e-04,5.53043017e-04,7.78496566e-04,1.03528027e-03,1.32068240e-03,1.63175794e-03,1.96566283e-03,2.31973250e-03,2.69119784e-03,3.07758430e-03,3.47665216e-03,3.88590302e-03,4.30318029e-03,4.72654148e-03,5.15415271e-03,5.58447399e-03,6.01602303e-03
1.51200000e+00,0.00000000e+00,2.37128418e-05,9.26927127e-05,2.04072897e-04,3.55261704e-04,5.43339183e-04,7.65171637e-04,1.01797598e-03,1.29911685e-03,1.60569994e-03,1.93491559e-03,2.28415287e-03,2.65068962e-03,3.03206189e-03,3.42604058e-03,3.83014813e-03,4.24224729e-03,4.66041304e-03,5.08280783e-03,5.50788801e-03,5.93418107e-03
1.52000000e+00,0.00000000e+00,2.32261464e-05,9.08280996e-05,2.00059789e-04,3.48448952e-04,5.33182341e-04,7.51210970e-04,9.99829984e-04,1.27648135e-03,1.57832379e-03,1.90258550e-03,2.24671245e-03,2.60803186e-03,2.98409166e-03,3.37267462e-03,3.77132674e-03,4.17793250e-03,4.59058547e-03,5.00744488e-03,5.42696379e-03,5.84768022e-03
1.52800000e+00,0.00000000e+00,2.27199286e-05,8.88888943e-05,1.95884019e-04,3.41352900e-04,5.22591652e-04,7.36640584e-04,9.80875637e-04,1.25281703e-03,1.54967882e-03,1.86873048e-03,2.20747773e-03,2.56329952e-03,2.93375702e-03,3.31664633e-03,3.70953965e-03,4.11034540e-03,4.51717669e-03,4.92819020e-03,5.34183626e-03,5.75666413e-03
1.53600000e+00,0.00000000e+00,2.21951187e-05,8.68787467e-05,1.91553578e-04,3.33987204e-04,5.11587409e-04,7.21488091e-04,9.61148394e-04,1.22816767e-03,1.51981768e-03,1.83341239e-03,2.16651990e-03,2.51657297e-03,2.88114755e-03,3.25805470e-03,3.64489543e-03,4.03960398e-03,4.44031398e-03,4.84518032e-03,5.25265138e-03,5.66128830e-03
1.54400000e+00,0.00000000e+00,2.16527016e-05,8.48015003e-05,1.87076862e-04,3.26366225e-04,5.00190986e-04,7.05782624e-04,9.40685733e-04,1.20257964e-03,1.48879619e-03,1.79669696e-03,2.12391465e-03,2.46793778e-03,2.82635876e-03,3.19700545e-03,3.57751013e-03,3.96583455e-03,4.36013366e-03,4.75856160e-03,5.15956571e-03,5.56171962e-03
1.55200000e+00,0.00000000e+00,2.10937165e-05,8.26611865e-05,1.82462653e-04,3.18504983e-04,4.88424773e-04,6.89554761e-04,9.19527056e-04,1.17610179e-03,1.45667321e-03,1.75865355e-03,2.07974199e-03,2.41748453e-03,2.76949190e-03,3.13361073e-03,3.50750697e-03,3.88917131e-03,4.27678076e-03,4.66848986e-03,5.06274606e-03,5.45813603e-03
1.56000000e+00,0.00000000e+00,2.05192558e-05,8.04620192e-05,1.77720102e-04,3.10419120e-04,4.76312121e-04,6.72836445e-04,8.97713592e-04,1.14878527e-03,1.42351052e-03,1.71935501e-03,2.03408603e-03,2.36530857e-03,2.71065366e-03,3.06798886e-03,3.43501607e-03,3.80975608e-03,4.19040863e-03,4.57513001e-03,4.96236906e-03,5.35072602e-03
1.56800000e+00,0.00000000e+00,1.99304638e-05,7.82083867e-05,1.72858704e-04,3.02124864e-04,4.63877279e-04,6.55660901e-04,8.75288297e-04,1.12068348e-03,1.38937262e-03,1.67887749e-03,1.98703475e-03,2.31150975e-03,2.64995591e-03,3.00026404e-03,3.36017411e-03,3.72773792e-03,4.10117856e-03,4.47865559e-03,4.85862071e-03,5.23968815e-03
1.57600000e+00,0.00000000e+00,1.93285357e-05,7.59048438e-05,1.67888281e-04,2.93638984e-04,4.51145329e-04,6.38062551e-04,8.52295740e-04,1.09185187e-03,1.35432659e-03,1.63730025e-03,1.93867983e-03,2.25619220e-03,2.58751544e-03,2.93056601e-03,3.28312395e-03,3.64327277e-03,4.00925940e-03,4.37924840e-03,4.75169593e-03,5.12523060e-03
1.58400000e+00,0.00000000e+00,1.87147143e-05,7.35561016e-05,1.62818957e-04,2.84978747e-04,4.38142121e-04,6.20076922e-04,8.28781998e-04,1.06234787e-03,1.31844192e-03,1.59470544e-03,1.88911635e-03,2.19946407e-03,2.52345366e-03,2.85902975e-03,3.20401431e-03,3.55652300e-03,3.91482710e-03,4.27709799e-03,4.64179804e-03,5.00757057e-03
1.59200000e+00,0.00000000e+00,1.80902877e-05,7.11670165e-05,1.57661131e-04,2.76161879e-04,4.24894210e-04,6.01740563e-04,8.04794537e-04,1.03223070e-03,1.28179036e-03,1.55117792e-03,1.83844261e-03,2.14143724e-03,2.45789629e-03,2.78579514e-03,3.12299939e-03,3.46765708e-03,3.81806427e-03,4.17240119e-03,4.52913825e-03,4.88693377e-03
1.60000000e+00,0.00000000e+00,1.74565858e-05,6.87425772e-05,1.52425453e-04,2.67206512e-04,4.11428784e-04,5.83090947e-04,7.80382095e-04,1.00156120e-03,1.24444569e-03,1.50680502e-03,1.78675982e-03,2.08222703e-03,2.39097304e-03,2.71100659e-03,3.04023844e-03,3.37684907e-03,3.71915974e-03,4.06536163e-03,4.41393518e-03,4.76355386e-03
1.60800000e+00,0.00000000e+00,1.68149760e-05,6.62878917e-05,1.47122796e-04,2.58131149e-04,3.97773599e-04,5.64166376e-04,7.55594556e-04,9.70401770e-04,1.20648357e-03,1.46167632e-03,1.73417191e-03,2.02195195e-03,2.32281730e-03,2.63481269e-03,2.95589540e-03,3.28427826e-03,3.61830808e-03,3.95618924e-03,4.29641422e-03,4.63767182e-03
1.61600000e+00,0.00000000e+00,1.61668591e-05,6.38081724e-05,1.41764229e-04,2.48954607e-04,3.83956908e-04,5.45005891e-04,7.30482827e-04,9.38816104e-04,1.16798133e-03,1.41588345e-03,1.68078521e-03,1.96073336e-03,2.25356579e-03,2.55736581e-03,2.87013847e-03,3.19012865e-03,3.51570908e-03,3.84509968e-03,4.17680704e-03,4.50953537e-03
1.62400000e+00,0.00000000e+00,1.55136640e-05,6.13087201e-05,1.36360984e-04,2.39695980e-04,3.70007393e-04,5.25649167e-04,7.05098710e-04,9.06869096e-04,1.12901780e-03,1.36951982e-03,1.62670823e-03,1.89869520e-03,2.18335822e-03,2.47882175e-03,2.78313968e-03,3.09458851e-03,3.41156729e-03,3.73231383e-03,4.05535096e-03,4.37939832e-03
1.63200000e+00,0.00000000e+00,1.48568431e-05,5.87949079e-05,1.30924430e-04,2.30374582e-04,3.55954094e-04,5.06136422e-04,6.79494769e-04,8.74626654e-04,1.08967307e-03,1.32268041e-03,1.57205133e-03,1.83596363e-03,2.11233694e-03,2.39933935e-03,2.69507444e-03,2.99784992e-03,3.30609147e-03,3.61805725e-03,3.93228837e-03,4.24751995e-03
1.64000000e+00,0.00000000e+00,1.41978661e-05,5.62721642e-05,1.25466039e-04,2.21009909e-04,3.41826338e-04,4.86508309e-04,6.53724198e-04,8.42155531e-04,1.05002832e-03,1.27546152e-03,1.51692651e-03,1.77266678e-03,2.04064660e-03,2.31908002e-03,2.60612114e-03,2.90010826e-03,3.19949409e-03,3.50255955e-03,3.80786612e-03,4.11416433e-03
1.64800000e+00,0.00000000e+00,1.35382151e-05,5.37459551e-05,1.19997359e-04,2.11621582e-04,3.27653666e-04,4.66805822e-04,6.27840685e-04,8.09523158e-04,1.01016558e-03,1.22796055e-03,1.46144708e-03,1.70893438e-03,1.96843372e-03,2.23820741e-03,2.51646065e-03,2.80156174e-03,3.09199077e-03,3.38605386e-03,3.68233487e-03,3.97959966e-03
1.65600000e+00,0.00000000e+00,1.28793779e-05,5.12217673e-05,1.14529977e-04,2.02229304e-04,3.13465765e-04,4.47070190e-04,6.01898277e-04,7.76797467e-04,9.70167579e-04,1.18027569e-03,1.40572739e-03,1.64489743e-03,1.89584641e-03,2.15688696e-03,2.42627588e-03,2.70241085e-03,2.98379976e-03,3.26877625e-03,3.55594849e-03,3.84409760e-03
1.66400000e+00,0.00000000e+00,1.22228433e-05,4.87050895e-05,1.09075493e-04,1.92852812e-04,2.99292392e-04,4.27342774e-04,5.75951241e-04,7.44046725e-04,9.30117459e-04,1.13250577e-03,1.34988255e-03,1.58068791e-03,1.82303392e-03,2.07528548e-03,2.33575133e-03,2.60285793e-03,2.87514137e-03,3.15096508e-03,3.42896340e-03,3.70793257e-03
